COD_MUNICIPIO;COD_UNICO_ENDERECO;ID_QUADRA;NOM_LOGRADOURO;NUM_ENDERECO;NOM_LOGRADOURO_ADJACENTE;DIM_TESTADA;DIM_PROFUNDIDADE
4104501;4104501.5886-0;410450105000001P013;AV. BOTUCARIS;0;;10;20
4104501;4104501.90263-0;410450105000001P013;AV. BOTUCARIS ;0;;10;20
4104501;4104501.90905-0;410450105000001P013;AV. BOTUCARIS;0;;10;20
4104501;4104501.106313-1;410450105000008P012;AV. BOTUCARIS;1004;;10;20
4104501;4104501.106313-2;410450105000008P012;AV. BOTUCARIS;1004;;10;20
4104501;4104501.106313-3;410450105000008P012;AV. BOTUCARIS;1004;;10;20
4104501;4104501.34045-1;410450105000008P001;AV. BOTUCARIS;1015;;10;20
4104501;4104501.49107-1;410450105000001P017;AV. BOTUCARIS;102;;10;20
4104501;4104501.127272-1;410450105000008P012;AV. BOTUCARIS;1020;;10;20
4104501;4104501.6921-0;410450105000008P001;AV. BOTUCARIS;1025;;10;20
4104501;4104501.7056-1;410450105000008P012;AV. BOTUCARIS;1030;;10;20
4104501;4104501.7056-4;410450105000008P012;AV. BOTUCARIS;1030;;10;20
4104501;4104501.7081-3;410450105000008P012;AV. BOTUCARIS;1040;;10;20
4104501;4104501.7081-4;410450105000008P012;AV. BOTUCARIS;1040;;10;20
4104501;4104501.6491-1;410450105000025P004;AV. BOTUCARIS;1100;;10;20
4104501;4104501.6491-2;410450105000025P004;AV. BOTUCARIS;1100;;10;20
4104501;4104501.6386-1;410450105000025P009;AV. BOTUCARIS;1115;;10;20
4104501;4104501.6360-1;410450105000025P009;AV. BOTUCARIS;1127;;10;20
4104501;4104501.37516-1;410450105000025P009;AV. BOTUCARIS;1131;;10;20
4104501;4104501.6513-1;410450105000025P004;AV. BOTUCARIS;1132;;10;20
4104501;4104501.6521-1;410450105000025P004;AV. BOTUCARIS;1140;;10;20
4104501;4104501.6521-2;410450105000025P004;AV. BOTUCARIS;1140;;10;20
4104501;4104501.37508-1;410450105000025P009;AV. BOTUCARIS;1145;;10;20
4104501;4104501.6475-1;410450105000025P004;AV. BOTUCARIS;1148;;10;20
4104501;4104501.49093-1;410450105000001P017;AV. BOTUCARIS;116;;10;20
4104501;4104501.47325-1;410450105000025P008;AV. BOTUCARIS;1211;;10;20
4104501;4104501.47325-2;410450105000025P008;AV. BOTUCARIS;1211;;10;20
4104501;4104501.108197-1;410450105000025P005;AV. BOTUCARIS;1218;;10;20
4104501;4104501.5878-1;410450105000025P008;AV. BOTUCARIS;1223;;10;20
4104501;4104501.5916-1;410450105000025P005;AV. BOTUCARIS;1230;;10;20
4104501;4104501.5916-2;410450105000025P005;AV. BOTUCARIS;1230;;10;20
4104501;4104501.14761-1;410450105000001P017;AV. BOTUCARIS;124;;10;20
4104501;4104501.5991-1;410450105000025P005;AV. BOTUCARIS;1254;;10;20
4104501;4104501.5801-1;410450105000025P008;AV. BOTUCARIS;1283;;10;20
4104501;4104501.5347-1;410450105000025P006;AV. BOTUCARIS;1346;;10;20
4104501;4104501.5240-1;410450105000025P007;AV. BOTUCARIS;1355;;10;20
4104501;4104501.5240-2;410450105000025P007;AV. BOTUCARIS;1355;;10;20
4104501;4104501.5274-1;410450105000025P006;AV. BOTUCARIS;1370;;10;20
4104501;4104501.30864-1;410450105000025P007;AV. BOTUCARIS;1373;;10;20
4104501;4104501.5215-1;410450105000025P007;AV. BOTUCARIS;1385;;10;20
4104501;4104501.5193-2;410450105000025P007;AV. BOTUCARIS;1399;;10;20
4104501;4104501.5193-3;410450105000025P007;AV. BOTUCARIS;1399;;10;20
4104501;4104501.120065-1;410450105000025P007;AV. BOTUCARIS;1419;;10;20
4104501;4104501.120073-1;410450105000025P007;AV. BOTUCARIS;1419;;10;20
4104501;4104501.120219-1;410450105000025P007;AV. BOTUCARIS;1419;;10;20
4104501;4104501.120227-1;410450105000025P007;AV. BOTUCARIS;1419;;10;20
4104501;4104501.5177-1;410450105000025P007;AV. BOTUCARIS;1419;;10;20
4104501;4104501.81540-1;410450105000025P007;AV. BOTUCARIS;1419;;10;20
4104501;4104501.81558-1;410450105000025P007;AV. BOTUCARIS;1419;;10;20
4104501;4104501.83020-1;410450105000025P007;AV. BOTUCARIS;1419;;10;20
4104501;4104501.83038-1;410450105000025P007;AV. BOTUCARIS;1419;;10;20
4104501;4104501.83054-1;410450105000025P007;AV. BOTUCARIS;1419;;10;20
4104501;4104501.90271-1;410450105000025P006;AV. BOTUCARIS;1422;;10;20
4104501;4104501.4553-1;410450105000028P031;AV. BOTUCARIS ;1559;;10;20
4104501;4104501.86495-1;410450105000028P032;AV. BOTUCARIS ;1568;;10;20
4104501;4104501.31909-1;410450105000028P031;AV. BOTUCARIS ;1569;;10;20
4104501;4104501.4502-1;410450105000028P031;AV. BOTUCARIS ;1585;;10;20
4104501;4104501.4502-2;410450105000028P031;AV. BOTUCARIS ;1585;;10;20
4104501;4104501.4103-1;410450105000028P028;AV. BOTUCARIS ;1615;;10;20
4104501;4104501.4103-2;410450105000028P028;AV. BOTUCARIS ;1615;;10;20
4104501;4104501.4201-1;410450105000028P028;AV. BOTUCARIS ;1645;;10;20
4104501;4104501.4154-1;410450105000028P028;AV. BOTUCARIS ;1671;;10;20
4104501;4104501.4154-2;410450105000028P028;AV. BOTUCARIS ;1671;;10;20
4104501;4104501.4219-1;410450105000028P027;AV. BOTUCARIS ;1690;;10;20
4104501;4104501.4219-2;410450105000028P027;AV. BOTUCARIS ;1690;;10;20
4104501;4104501.4219-3;410450105000028P027;AV. BOTUCARIS ;1690;;10;20
4104501;4104501.4219-4;410450105000028P027;AV. BOTUCARIS ;1690;;10;20
4104501;4104501.4138-1;410450105000028P028;AV. BOTUCARIS ;1699;;10;20
4104501;4104501.4138-2;410450105000028P028;AV. BOTUCARIS ;1699;;10;20
4104501;4104501.105686-1;410450105000028P028;AV. BOTUCARIS ;1711;;10;20
4104501;4104501.80314-1;410450105000028P023;AV. BOTUCARIS ;1763;;10;20
4104501;4104501.3701-2;410450105000028P023;AV. BOTUCARIS ;1777;;10;20
4104501;4104501.3824-1;410450105000028P024;AV. BOTUCARIS ;1790;;10;20
4104501;4104501.100889-1;410450105000028P024;AV. BOTUCARIS ;1812;;10;20
4104501;4104501.3654-1;410450105000028P023;AV. BOTUCARIS ;1833;;10;20
4104501;4104501.3654-2;410450105000028P023;AV. BOTUCARIS ;1833;;10;20
4104501;4104501.3654-3;410450105000028P023;AV. BOTUCARIS ;1833;;10;20
4104501;4104501.3735-2;410450105000028P024;AV. BOTUCARIS ;1838;;10;20
4104501;4104501.17400-1;410450105000028P023;AV. BOTUCARIS ;1845;;10;20
4104501;4104501.112241-1;410450105000012P000;AV. BOTUCARIS ;2025;;10;20
4104501;4104501.112062-1;410450105000012P000;AV. BOTUCARIS ;2095;;10;20
4104501;4104501.127973-3;410450105000015P001;AV. BOTUCARIS;231;;10;20
4104501;4104501.37338-1;410450105000001P013;AV. BOTUCARIS;234;;10;20
4104501;4104501.13901-3;410450105000015P001;AV. BOTUCARIS;237;;10;20
4104501;4104501.13901-4;410450105000015P001;AV. BOTUCARIS;237;;10;20
4104501;4104501.127981-3;410450105000015P001;AV. BOTUCARIS;243;;10;20
4104501;4104501.127981-4;410450105000015P001;AV. BOTUCARIS;243;;10;20
4104501;4104501.13871-1;410450105000015P001;AV. BOTUCARIS;249;;10;20
4104501;4104501.13871-2;410450105000015P001;AV. BOTUCARIS;249;;10;20
4104501;4104501.130087-3;410450105000015P001;AV. BOTUCARIS;263;;10;20
4104501;4104501.130087-4;410450105000015P001;AV. BOTUCARIS;263;;10;20
4104501;4104501.114391-1;410450105000001P013;AV. BOTUCARIS;292;;10;20
4104501;4104501.40711-1;410450105000021P007;AV. BOTUCARIS;355;;10;20
4104501;4104501.40711-2;410450105000021P007;AV. BOTUCARIS;355;;10;20
4104501;4104501.90891-2;410450105000021P006;AV. BOTUCARIS;375;;10;20
4104501;4104501.125016-1;410450105000021P006;AV. BOTUCARIS;391;;10;20
4104501;4104501.14788-1;410450105000001P017;AV. BOTUCARIS;44;;10;20
4104501;4104501.11681-1;410450105000021P005;AV. BOTUCARIS;447;;10;20
4104501;4104501.81779-1;410450105000020P008;AV. BOTUCARIS ;448;;10;20
4104501;4104501.11762-1;410450105000021P005;AV. BOTUCARIS;469;;10;20
4104501;4104501.11762-2;410450105000021P005;AV. BOTUCARIS;469;;10;20
4104501;4104501.49981-1;410450105000021P004;AV. BOTUCARIS;583;;10;20
4104501;4104501.10685-1;410450105000021P004;AV. BOTUCARIS;597;;10;20
4104501;4104501.10651-1;410450105000021P004;AV. BOTUCARIS;613;;10;20
4104501;4104501.102083-1;410450105000020P009;AV. BOTUCARIS;626;;10;20
4104501;4104501.33618-1;410450105000020P009;AV. BOTUCARIS;628;;10;20
4104501;4104501.10626-2;410450105000021P004;AV. BOTUCARIS;629;;10;20
4104501;4104501.10642-0;410450105000021P004;AV. BOTUCARIS;645;;10;20
4104501;4104501.10715-1;410450105000020P009;AV. BOTUCARIS ;650;;10;20
4104501;4104501.10600-1;410450105000021P004;AV. BOTUCARIS;655;;10;20
4104501;4104501.10600-2;410450105000021P004;AV. BOTUCARIS;655;;10;20
4104501;4104501.38491-1;410450105000008P010;AV. BOTUCARIS;686;;10;20
4104501;4104501.9423-1;410450105000008P003;AV. BOTUCARIS;705;;10;20
4104501;4104501.9547-1;410450105000008P010;AV. BOTUCARIS;712;;10;20
4104501;4104501.9547-2;410450105000008P010;AV. BOTUCARIS;712;;10;20
4104501;4104501.81728-1;410450105000008P003;AV. BOTUCARIS;713;;10;20
4104501;4104501.9458-1;410450105000008P010;AV. BOTUCARIS;720;;10;20
4104501;4104501.9458-2;410450105000008P010;AV. BOTUCARIS;720;;10;20
4104501;4104501.9393-1;410450105000008P003;AV. BOTUCARIS;727;;10;20
4104501;4104501.81973-1;410450105000008P003;AV. BOTUCARIS;733;;10;20
4104501;4104501.9521-1;410450105000008P010;AV. BOTUCARIS;740;;10;20
4104501;4104501.9521-2;410450105000008P010;AV. BOTUCARIS;740;;10;20
4104501;4104501.49280-1;410450105000015P002;AV. BOTUCARIS;75;;10;20
4104501;4104501.9377-1;410450105000008P003;AV. BOTUCARIS;753;;10;20
4104501;4104501.9377-2;410450105000008P003;AV. BOTUCARIS;753;;10;20
4104501;4104501.46698-1;410450105000008P010;AV. BOTUCARIS;758;;10;20
4104501;4104501.130222-3;410450105000008P010;AV. BOTUCARIS;764;;10;20
4104501;4104501.48712-2;410450105000008P010;AV. BOTUCARIS;768;;10;20
4104501;4104501.9326-1;410450105000008P003;AV. BOTUCARIS;773;;10;20
4104501;4104501.43109-1;410450105000008P003;AV. BOTUCARIS;787;;10;20
4104501;4104501.8532-1;410450105000008P011;AV. BOTUCARIS;830;;10;20
4104501;4104501.8532-2;410450105000008P011;AV. BOTUCARIS;830;;10;20
4104501;4104501.46990-2;410450105000001P017;AV. BOTUCARIS;86;;10;20
4104501;4104501.101249-1;410450105000008P011;AV. BOTUCARIS;908;;10;20
4104501;4104501.115835-1;410450105000008P012;AV. BOTUCARIS;964;;10;20
4104501;4104501.115835-2;410450105000008P012;AV. BOTUCARIS;964;;10;20
4104501;4104501.7005-1;410450105000008P001;AV. BOTUCARIS;985;;10;20
4104501;4104501.7072-2;410450105000008P012;AV. BOTUCARIS;988;;10;20
4104501;4104501.43117-1;410450105000022P006;AV. BRASIL;1133;;10;20
4104501;4104501.35459-1;410450105000022P006;AV. BRASIL;1161;;10;20
4104501;4104501.35459-2;410450105000022P006;AV. BRASIL;1161;;10;20
4104501;4104501.35475-1;410450105000022P006;AV. BRASIL;1161;;10;20
4104501;4104501.35475-2;410450105000022P006;AV. BRASIL;1161;;10;20
4104501;4104501.35475-3;410450105000022P006;AV. BRASIL;1161;;10;20
4104501;4104501.40584-1;410450105000022P007;AV. BRASIL;1184;;10;20
4104501;4104501.40584-2;410450105000022P007;AV. BRASIL;1184;;10;20
4104501;4104501.12769-1;410450105000022P006;AV. BRASIL;1199;;10;20
4104501;4104501.12769-2;410450105000022P006;AV. BRASIL;1199;;10;20
4104501;4104501.12769-3;410450105000022P006;AV. BRASIL;1199;;10;20
4104501;4104501.12769-4;410450105000022P006;AV. BRASIL;1199;;10;20
4104501;4104501.40622-1;410450105000022P007;AV. BRASIL;1210;;10;20
4104501;4104501.40622-2;410450105000022P007;AV. BRASIL;1210;;10;20
4104501;4104501.12742-1;410450105000022P006;AV. BRASIL;1219;;10;20
4104501;4104501.12742-2;410450105000022P006;AV. BRASIL;1219;;10;20
4104501;4104501.132799-2;410450105000022P006;AV. BRASIL;1219;;10;20
4104501;4104501.38946-1;410450105000022P006;AV. BRASIL;1267;;10;20
4104501;4104501.38946-2;410450105000022P006;AV. BRASIL;1267;;10;20
4104501;4104501.13706-1;410450105000002P015;AV. BRASIL;1306;;10;20
4104501;4104501.13706-2;410450105000002P015;AV. BRASIL;1306;;10;20
4104501;4104501.13706-3;410450105000002P015;AV. BRASIL;1306;;10;20
4104501;4104501.128082-1;410450105000002P015;AV. BRASIL;1318;;10;20
4104501;4104501.13749-1;410450105000002P015;AV. BRASIL;1332;;10;20
4104501;4104501.13889-1;410450105000015P001;AV. BRASIL;1379;;10;20
4104501;4104501.117455-1;410450105000015P003;AV. BRASIL;1524;;10;20
4104501;4104501.117455-2;410450105000015P003;AV. BRASIL;1524;;10;20
4104501;4104501.14729-1;410450105000015P002;AV. BRASIL;1543;;10;20
4104501;4104501.15458-1;410450105000001P028;AV. BRASIL ;1701;;10;20
4104501;4104501.86355-1;410450105000001P028;AV. BRASIL ;1715;;10;20
4104501;4104501.86355-2;410450105000001P028;AV. BRASIL ;1715;;10;20
4104501;4104501.43818-1;410450105000015P003;AV. BRASIL;1748;;10;20
4104501;4104501.15491-1;410450105000001P028;AV. BRASIL ;1755;;10;20
4104501;4104501.15491-2;410450105000001P028;AV. BRASIL ;1755;;10;20
4104501;4104501.131211-2;410450105000015P003;AV. BRASIL;1760;;10;20
4104501;4104501.131229-3;410450105000015P003;AV. BRASIL;1780;;10;20
4104501;4104501.82481-1;410450105000001P028;AV. BRASIL ;1781;;10;20
4104501;4104501.15521-2;410450105000001P028;AV. BRASIL ;1807;;10;20
4104501;4104501.126462-1;410450105000004P016;AV. BRASIL;233;;10;20
4104501;4104501.2968-1;410450105000004P016;AV. BRASIL;251;;10;20
4104501;4104501.3034-1;410450105000004P016;AV. BRASIL;251;;10;20
4104501;4104501.3034-2;410450105000004P016;AV. BRASIL;251;;10;20
4104501;4104501.3034-4;410450105000004P016;AV. BRASIL;251;;10;20
4104501;4104501.3191-1;410450105000003P017;AV. BRASIL;306;;10;20
4104501;4104501.133582-1;410450105000003P017;AV. BRASIL;322;;10;20
4104501;4104501.46833-1;410450105000003P017;AV. BRASIL;342;;10;20
4104501;4104501.46833-2;410450105000003P017;AV. BRASIL;342;;10;20
4104501;4104501.3280-1;410450105000003P035;AV. BRASIL;351;;10;20
4104501;4104501.34771-1;410450105000003P035;AV. BRASIL;351;;10;20
4104501;4104501.38261-1;410450105000003P035;AV. BRASIL;351;;10;20
4104501;4104501.47970-1;410450105000003P017;AV. BRASIL;354;;10;20
4104501;4104501.43788-1;410450105000003P017;AV. BRASIL;358;;10;20
4104501;4104501.43800-1;410450105000003P017;AV. BRASIL;364;;10;20
4104501;4104501.3212-1;410450105000003P017;AV. BRASIL;366;;10;20
4104501;4104501.31658-1;410450105000003P035;AV. BRASIL;375;;10;20
4104501;4104501.3263-1;410450105000003P017;AV. BRASIL;380;;10;20
4104501;4104501.3328-1;410450105000003P035;AV. BRASIL;381;;10;20
4104501;4104501.125121-1;410450105000003P017;AV. BRASIL;388;;10;20
4104501;4104501.31666-1;410450105000003P035;AV. BRASIL;389;;10;20
4104501;4104501.125130-1;410450105000003P017;AV. BRASIL;392;;10;20
4104501;4104501.3239-1;410450105000003P017;AV. BRASIL;398;;10;20
4104501;4104501.34886-1;410450105000003P017;AV. BRASIL;400;;10;20
4104501;4104501.34886-2;410450105000003P017;AV. BRASIL;400;;10;20
4104501;4104501.48453-1;410450105000003P017;AV. BRASIL;406;;10;20
4104501;4104501.90247-1;410450105000003P035;AV. BRASIL;425;;10;20
4104501;4104501.80829-1;410450105000003P035;AV. BRASIL;427;;10;20
4104501;4104501.80837-1;410450105000003P035;AV. BRASIL;429;;10;20
4104501;4104501.80845-1;410450105000003P035;AV. BRASIL;431;;10;20
4104501;4104501.3301-1;410450105000003P035;AV. BRASIL;433;;10;20
4104501;4104501.38407-1;410450105000003P035;AV. BRASIL;435;;10;20
4104501;4104501.38415-1;410450105000003P035;AV. BRASIL;437;;10;20
4104501;4104501.38423-1;410450105000003P035;AV. BRASIL;439;;10;20
4104501;4104501.38431-1;410450105000003P035;AV. BRASIL;441;;10;20
4104501;4104501.42218-1;410450105000003P016;AV. BRASIL;476;;10;20
4104501;4104501.139564-1;410450105000003P016;AV. BRASIL;482;;10;20
4104501;4104501.42196-1;410450105000003P016;AV. BRASIL;494;;10;20
4104501;4104501.42188-1;410450105000003P016;AV. BRASIL;500;;10;20
4104501;4104501.35360-1;410450105000003P016;AV. BRASIL;502;;10;20
4104501;4104501.35360-2;410450105000003P016;AV. BRASIL;502;;10;20
4104501;4104501.38661-1;410450105000003P016;AV. BRASIL;502;;10;20
4104501;4104501.38679-1;410450105000003P016;AV. BRASIL;502;;10;20
4104501;4104501.38679-2;410450105000003P016;AV. BRASIL;502;;10;20
4104501;4104501.38679-3;410450105000003P016;AV. BRASIL;502;;10;20
4104501;4104501.41076-1;410450105000003P016;AV. BRASIL;512;;10;20
4104501;4104501.7943-1;410450105000003P016;AV. BRASIL;518;;10;20
4104501;4104501.37729-1;410450105000003P016;AV. BRASIL;520;;10;20
4104501;4104501.37729-2;410450105000003P016;AV. BRASIL;520;;10;20
4104501;4104501.37737-1;410450105000003P016;AV. BRASIL;520;;10;20
4104501;4104501.37737-3;410450105000003P016;AV. BRASIL;520;;10;20
4104501;4104501.37745-1;410450105000003P016;AV. BRASIL;520;;10;20
4104501;4104501.37745-2;410450105000003P016;AV. BRASIL;520;;10;20
4104501;4104501.37753-1;410450105000003P016;AV. BRASIL;520;;10;20
4104501;4104501.37753-2;410450105000003P016;AV. BRASIL;520;;10;20
4104501;4104501.125105-1;410450105000003P016;AV. BRASIL;522;;10;20
4104501;4104501.140015-1;410450105000003P010;AV. BRASIL;525;;10;20
4104501;4104501.38024-1;410450105000003P016;AV. BRASIL;526;;10;20
4104501;4104501.7951-1;410450105000003P016;AV. BRASIL;530;;10;20
4104501;4104501.35742-1;410450105000003P010;AV. BRASIL;531;;10;20
4104501;4104501.35742-2;410450105000003P010;AV. BRASIL;531;;10;20
4104501;4104501.37664-1;410450105000003P016;AV. BRASIL;540;;10;20
4104501;4104501.37672-1;410450105000003P016;AV. BRASIL;540;;10;20
4104501;4104501.8095-1;410450105000003P010;AV. BRASIL;541;;10;20
4104501;4104501.7978-1;410450105000003P016;AV. BRASIL;550;;10;20
4104501;4104501.7978-3;410450105000003P016;AV. BRASIL;550;;10;20
4104501;4104501.8931-1;410450105000003P012;AV. BRASIL;622;;10;20
4104501;4104501.9008-1;410450105000003P011;AV. BRASIL;665;;10;20
4104501;4104501.40185-1;410450105000003P011;AV. BRASIL;669;;10;20
4104501;4104501.40410-1;410450105000003P011;AV. BRASIL;671;;10;20
4104501;4104501.127906-1;410450105000003P012;AV. BRASIL;676;;10;20
4104501;4104501.41327-1;410450105000003P012;AV. BRASIL;676;;10;20
4104501;4104501.132748-1;410450105000003P011;AV. BRASIL;683;;10;20
4104501;4104501.138291-3;410450105000003P012;AV. BRASIL;706;;10;20
4104501;4104501.138291-4;410450105000003P012;AV. BRASIL;706;;10;20
4104501;4104501.138304-3;410450105000003P012;AV. BRASIL;706;;10;20
4104501;4104501.138304-4;410450105000003P012;AV. BRASIL;706;;10;20
4104501;4104501.138312-3;410450105000003P012;AV. BRASIL;706;;10;20
4104501;4104501.138312-4;410450105000003P012;AV. BRASIL;706;;10;20
4104501;4104501.138347-3;410450105000003P012;AV. BRASIL;706;;10;20
4104501;4104501.138347-4;410450105000003P012;AV. BRASIL;706;;10;20
4104501;4104501.138347-5;410450105000003P012;AV. BRASIL;706;;10;20
4104501;4104501.138355-3;410450105000003P012;AV. BRASIL;706;;10;20
4104501;4104501.138355-4;410450105000003P012;AV. BRASIL;706;;10;20
4104501;4104501.138355-5;410450105000003P012;AV. BRASIL;706;;10;20
4104501;4104501.138363-3;410450105000003P012;AV. BRASIL;706;;10;20
4104501;4104501.138363-4;410450105000003P012;AV. BRASIL;706;;10;20
4104501;4104501.138363-5;410450105000003P012;AV. BRASIL;706;;10;20
4104501;4104501.138371-3;410450105000003P012;AV. BRASIL;706;;10;20
4104501;4104501.138371-4;410450105000003P012;AV. BRASIL;706;;10;20
4104501;4104501.138371-5;410450105000003P012;AV. BRASIL;706;;10;20
4104501;4104501.138380-3;410450105000003P012;AV. BRASIL;706;;10;20
4104501;4104501.138380-4;410450105000003P012;AV. BRASIL;706;;10;20
4104501;4104501.138380-5;410450105000003P012;AV. BRASIL;706;;10;20
4104501;4104501.138398-3;410450105000003P012;AV. BRASIL;706;;10;20
4104501;4104501.138398-4;410450105000003P012;AV. BRASIL;706;;10;20
4104501;4104501.138398-5;410450105000003P012;AV. BRASIL;706;;10;20
4104501;4104501.138401-3;410450105000003P012;AV. BRASIL;706;;10;20
4104501;4104501.138401-4;410450105000003P012;AV. BRASIL;706;;10;20
4104501;4104501.138401-5;410450105000003P012;AV. BRASIL;706;;10;20
4104501;4104501.138410-3;410450105000003P012;AV. BRASIL;706;;10;20
4104501;4104501.138410-4;410450105000003P012;AV. BRASIL;706;;10;20
4104501;4104501.138410-5;410450105000003P012;AV. BRASIL;706;;10;20
4104501;4104501.138428-3;410450105000003P012;AV. BRASIL;706;;10;20
4104501;4104501.138428-4;410450105000003P012;AV. BRASIL;706;;10;20
4104501;4104501.138428-5;410450105000003P012;AV. BRASIL;706;;10;20
4104501;4104501.138436-3;410450105000003P012;AV. BRASIL;706;;10;20
4104501;4104501.138436-4;410450105000003P012;AV. BRASIL;706;;10;20
4104501;4104501.138436-5;410450105000003P012;AV. BRASIL;706;;10;20
4104501;4104501.138444-3;410450105000003P012;AV. BRASIL;706;;10;20
4104501;4104501.138444-4;410450105000003P012;AV. BRASIL;706;;10;20
4104501;4104501.138444-5;410450105000003P012;AV. BRASIL;706;;10;20
4104501;4104501.138452-3;410450105000003P012;AV. BRASIL;706;;10;20
4104501;4104501.138452-4;410450105000003P012;AV. BRASIL;706;;10;20
4104501;4104501.138452-5;410450105000003P012;AV. BRASIL;706;;10;20
4104501;4104501.138461-3;410450105000003P012;AV. BRASIL;706;;10;20
4104501;4104501.138461-4;410450105000003P012;AV. BRASIL;706;;10;20
4104501;4104501.138461-5;410450105000003P012;AV. BRASIL;706;;10;20
4104501;4104501.138479-3;410450105000003P012;AV. BRASIL;706;;10;20
4104501;4104501.138479-4;410450105000003P012;AV. BRASIL;706;;10;20
4104501;4104501.138479-5;410450105000003P012;AV. BRASIL;706;;10;20
4104501;4104501.138487-3;410450105000003P012;AV. BRASIL;706;;10;20
4104501;4104501.138487-4;410450105000003P012;AV. BRASIL;706;;10;20
4104501;4104501.138487-5;410450105000003P012;AV. BRASIL;706;;10;20
4104501;4104501.138495-3;410450105000003P012;AV. BRASIL;706;;10;20
4104501;4104501.138495-4;410450105000003P012;AV. BRASIL;706;;10;20
4104501;4104501.138495-5;410450105000003P012;AV. BRASIL;706;;10;20
4104501;4104501.8991-1;410450105000003P011;AV. BRASIL;709;;10;20
4104501;4104501.8974-3;410450105000003P012;AV. BRASIL;710;;10;20
4104501;4104501.8974-4;410450105000003P012;AV. BRASIL;710;;10;20
4104501;4104501.8974-5;410450105000003P012;AV. BRASIL;710;;10;20
4104501;4104501.138266-3;410450105000003P012;AV. BRASIL;714;;10;20
4104501;4104501.138266-4;410450105000003P012;AV. BRASIL;714;;10;20
4104501;4104501.138266-5;410450105000003P012;AV. BRASIL;714;;10;20
4104501;4104501.122785-1;410450105000003P011;AV. BRASIL;719;;10;20
4104501;4104501.138282-3;410450105000003P012;AV. BRASIL;720;;10;20
4104501;4104501.122793-1;410450105000003P011;AV. BRASIL;727;;10;20
4104501;4104501.10138-1;410450105000003P013;AV. BRASIL;776;;10;20
4104501;4104501.10138-2;410450105000003P013;AV. BRASIL;776;;10;20
4104501;4104501.10251-1;410450105000003P005;AV. BRASIL;787;;10;20
4104501;4104501.37681-1;410450105000003P005;AV. BRASIL;787;;10;20
4104501;4104501.37681-2;410450105000003P005;AV. BRASIL;787;;10;20
4104501;4104501.37699-1;410450105000003P005;AV. BRASIL;787;;10;20
4104501;4104501.37699-2;410450105000003P005;AV. BRASIL;787;;10;20
4104501;4104501.108456-1;410450105000003P005;AV. BRASIL;789;;10;20
4104501;4104501.10197-1;410450105000003P013;AV. BRASIL;804;;10;20
4104501;4104501.40126-1;410450105000003P005;AV. BRASIL;805;;10;20
4104501;4104501.37435-1;410450105000003P005;AV. BRASIL;809;;10;20
4104501;4104501.35505-1;410450105000003P013;AV. BRASIL;812;;10;20
4104501;4104501.35505-2;410450105000003P013;AV. BRASIL;812;;10;20
4104501;4104501.90425-1;410450105000003P005;AV. BRASIL;813;;10;20
4104501;4104501.10341-1;410450105000003P005;AV. BRASIL;843;;10;20
4104501;4104501.10341-2;410450105000003P005;AV. BRASIL;843;;10;20
4104501;4104501.125750-1;410450105000003P005;AV. BRASIL;843;;10;20
4104501;4104501.35319-1;410450105000003P005;AV. BRASIL;843;;10;20
4104501;4104501.36218-1;410450105000003P029;AV. BRASIL;850;;10;20
4104501;4104501.36218-2;410450105000003P029;AV. BRASIL;850;;10;20
4104501;4104501.80128-1;410450105000003P029;AV. BRASIL;856;;10;20
4104501;4104501.10278-1;410450105000003P005;AV. BRASIL;859;;10;20
4104501;4104501.10278-2;410450105000003P005;AV. BRASIL;859;;10;20
4104501;4104501.46884-1;410450105000003P005;AV. BRASIL;863;;10;20
4104501;4104501.81183-1;410450105000003P005;AV. BRASIL;867;;10;20
4104501;4104501.81191-1;410450105000003P005;AV. BRASIL;867;;10;20
4104501;4104501.46892-1;410450105000003P005;AV. BRASIL;871;;10;20
4104501;4104501.46906-1;410450105000003P005;AV. BRASIL;875;;10;20
4104501;4104501.139122-1;410450105000003P029;AV. BRASIL;888;;10;20
4104501;4104501.34983-1;410450105000022P004;AV. BRASIL;963;;10;20
4104501;4104501.141313-1;410450105000012P000;AVENIDA DAS FLORES;1003;;10;20
4104501;4104501.108693-1;410450105000012P000;AVENIDA DAS FLORES;1006;;10;20
4104501;4104501.107760-1;410450105000012P000;AVENIDA DAS FLORES;1013;;10;20
4104501;4104501.108685-1;410450105000012P000;AVENIDA DAS FLORES;1014;;10;20
4104501;4104501.103454-1;410450105000012P000;AVENIDA DAS FLORES;1031;;10;20
4104501;4104501.103454-2;410450105000012P000;AVENIDA DAS FLORES;1031;;10;20
4104501;4104501.108677-1;410450105000012P000;AVENIDA DAS FLORES;1032;;10;20
4104501;4104501.108669-1;410450105000012P000;AVENIDA DAS FLORES;1046;;10;20
4104501;4104501.103497-1;410450105000012P000;AVENIDA DAS FLORES;1058;;10;20
4104501;4104501.105678-1;410450105000012P000;AVENIDA DAS FLORES;1059;;10;20
4104501;4104501.105678-2;410450105000012P000;AVENIDA DAS FLORES;1059;;10;20
4104501;4104501.108651-1;410450105000012P000;AVENIDA DAS FLORES;1076;;10;20
4104501;4104501.108651-2;410450105000012P000;AVENIDA DAS FLORES;1076;;10;20
4104501;4104501.108502-1;410450105000012P000;AVENIDA DAS FLORES;1087;;10;20
